run_id,bank_id,seed_id,route_pair_id,matching_regime,retrieval_backend,slot_index,A_paper_id,B_paper_id,cost_units,lexical_relevance_gap,lexical_bm25_gap,length_z_gap,subfield_disagreement,date_gap_days,dense_gap,embedding_distance
F0R-9f61bff4538465a7a96f,91736a1f475879593350e76fd59ae85973669e560209d191ea5a7652636e655c,SEED_ICLR2026_243697ace81f57daef8737ff2c5cffd3,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_4572bc2f514e627914cbe60d0398a2d1,ICLR2025_3bfee3bc6639c36e6e7b058db909f760,65527,0.012724069914409858,0.1335366895159723,0.1845944319624614,0,,,
F0R-9f61bff4538465a7a96f,86ecf8af8c36c33ca0df60febc84b921bfdde67debe973468b1dc2da3a98d15c,SEED_ICLR2026_24402f5a0df4ab461aa759ca2ecb8df6,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_57fabaa549352c52d5d312171b16970e,ICLR2025_f4823f831af67a3ef15e41a85434422a,53059,0.03910608653274062,0.10029794867130676,0.09531433991617727,0,,,
F0R-9f61bff4538465a7a96f,86ecf8af8c36c33ca0df60febc84b921bfdde67debe973468b1dc2da3a98d15c,SEED_ICLR2026_24402f5a0df4ab461aa759ca2ecb8df6,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_6a39cf3b666f8bdb2223f253981f3869,ICLR2025_f1ee1cca0721de55bb35cf28ab95e1b4,148405,0.0146866488217519,0.08695652173913038,0.8101718892875065,0,,,
F0R-9f61bff4538465a7a96f,0ff7c5b80b3356ad37ccb4b5c9fb001bfb39ecf118d603d5d5bc9c1c6014e7ba,SEED_ICLR2026_24402f5a0df4ab461aa759ca2ecb8df6,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_9d5609613524ecf4f15af0f7b31abca4,ICLR2025_141304a37d59ec7f116f3535f1b74bde,26034,0.0047222675549368764,0.03919077005790822,0.09722132696621966,0,,,
F0R-9f61bff4538465a7a96f,0ff7c5b80b3356ad37ccb4b5c9fb001bfb39ecf118d603d5d5bc9c1c6014e7ba,SEED_ICLR2026_24402f5a0df4ab461aa759ca2ecb8df6,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_b7c43d4a79dede363a2d061c6158e5a5,ICLR2025_ef472869c217bf693f2d9bbde66a6b07,36166,0.0009387008466620189,0.026682853864352596,0.19444265393243929,0,,,
F0R-9f61bff4538465a7a96f,7087c068c523dc208feaa482358474b9223b6dc25b7a4067fce78b971670c4ed,SEED_ICLR2026_244da015b91e64f2d9362703fa2a902b,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_283dd122db4484cec1c2c8fa351d078a,ICLR2025_ce1c1ff5d94079dea348a2317a889281,107909,0.00894894844294676,0.2988354662136108,0.20045396309959052,0,,,
F0R-9f61bff4538465a7a96f,7087c068c523dc208feaa482358474b9223b6dc25b7a4067fce78b971670c4ed,SEED_ICLR2026_244da015b91e64f2d9362703fa2a902b,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_4ffbfbcf4ad7304d57158b046525e46c,ICLR2025_01fb6de3360f9e32862665580e2c5853,68968,0.0026096505368727527,0.2722190488189336,0.0,0,,,
F0R-9f61bff4538465a7a96f,8e1e9f3653342d520474319c1a7c63f7e1df7b79abaf921b4f2a8b3d8e33aa9a,SEED_ICLR2026_244da015b91e64f2d9362703fa2a902b,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_5bf2f812c7d868b36293b1a58df075b5,ICLR2025_2845ea4203b8e51e3fc667dbd50fde99,122577,0.0418907637114278,0.2168500312564079,0.3580188228192308,0,,,
F0R-9f61bff4538465a7a96f,8e1e9f3653342d520474319c1a7c63f7e1df7b79abaf921b4f2a8b3d8e33aa9a,SEED_ICLR2026_244da015b91e64f2d9362703fa2a902b,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_5e50b663324972bb8cc7b5c06a059438,ICLR2025_ad36c2cfc423e75c6d68d751a955b22e,34577,0.020773057779007217,0.0785400547979368,0.051145546117033036,0,,,
F0R-9f61bff4538465a7a96f,8e1e9f3653342d520474319c1a7c63f7e1df7b79abaf921b4f2a8b3d8e33aa9a,SEED_ICLR2026_244da015b91e64f2d9362703fa2a902b,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_808a79d149c9dd8338d789881c9dab4c,ICLR2025_d251cb5a3768514c4f245aa7574691d9,93823,0.012674774244424397,0.1120472325111459,0.4091643689362636,0,,,
F0R-9f61bff4538465a7a96f,1423d44f172041f6c8842d857202e0267ea91c16877e1564f5182719ed39804f,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_d5cbee19280e1fd9d9dba8c1febf48bd,ICLR2025_401aa72e0e3be680348a5b0ffdb1a5aa,207134,0.02279777850675936,0.04115515093155486,0.25910517766411284,1,,,
F0R-9f61bff4538465a7a96f,8295850d6d6afc8e7dcf5f897e42ffa6c5328616985913b695454853a4fd4085,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_678594bcff6f99f3b7a8ff459989b1a3,ICLR2025_484d254ff80e99d543159440a06db0de,84499,0.006676485460936063,0.2826915828158029,0.07659252189898835,0,,,
F0R-9f61bff4538465a7a96f,8295850d6d6afc8e7dcf5f897e42ffa6c5328616985913b695454853a4fd4085,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_d5cbee19280e1fd9d9dba8c1febf48bd,ICLR2025_23d64d26abb5a0e9f2014cfcc700f82a,114297,0.02665221607718194,0.21307663312632108,0.3446663485454473,0,,,
F0R-9f61bff4538465a7a96f,8295850d6d6afc8e7dcf5f897e42ffa6c5328616985913b695454853a4fd4085,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_eb08c521d8db3c4acc6b4bc4f6e14173,ICLR2025_4e21153e79aff242492146d78d09fcdb,96699,0.003231881763143943,0.1065383165631606,0.45955513139392973,0,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_159511050630689045bf5593e74b13cc,ICLR2025_d7ed243b13831bdd468f35039936bcef,54228,0.035042073920299635,0.10230653250528465,0.10924666503177993,0,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_186094ef879dcbd5ef6879782916c309,ICLR2025_c9028f7874df04843e7bf435ee4cd3c3,40055,0.0421565002048176,0.05750094233945624,0.0728311100211867,0,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_25c0fe7b157821dd3140727dc07461da,ICLR2025_ab1b7c99395064743acbc6c694e4253a,244659,0.02262002519841183,0.30326915828158024,0.0728311100211867,1,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_3b6eaef68473fe46bc4197a6b4460042,ICLR2025_9b91ee0da3bcd61905fcd89e770168fc,181737,0.001994255147352242,0.10230653250528465,0.03641555501059335,1,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,5,ICLR2025_678594bcff6f99f3b7a8ff459989b1a3,ICLR2025_899511e37a8e01e1bd6f6f1d377cc250,188694,0.009168694111222203,0.03269158281580292,0.18207777505296674,1,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,6,ICLR2025_94d64b1d0647329bd3de5d7cfbbdfdb1,ICLR2025_a5e2853be2ff6218a8d87a5ce4b65062,124305,0.002915880514825872,0.3401925251552592,0.25490888507415344,0,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,7,ICLR2025_9f0b1220028dfa2ee82ca0a0e0fc52d1,ICLR2025_ea14cdf1e0d646f8ef713660decf2dac,29344,0.0029030352304835125,0.06961494968948179,0.07283111002118667,0,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,8,ICLR2025_a06e129e01e0d2ef853e9ff67b911360,ICLR2025_c745bfa5b50544882938ff4f89ff26ac,208824,0.011386179535825651,0.22942242453422262,0.9832199852860202,0,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,9,ICLR2025_aa5d22c77b380e2261332bb641b3c2e3,ICLR2025_24faedc5853648d5857f2cf086a2acac,214399,0.05442083757201012,0.028459798757926924,0.2549088850741533,1,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,10,ICLR2025_ce65173b994cf7c925c71b482ee14a8d,ICLR2025_f49d76cf84df83a611883c621c96d2d9,206199,0.03553615577875595,0.1313476760868139,0.0728311100211867,1,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,11,ICLR2025_d5cbee19280e1fd9d9dba8c1febf48bd,ICLR2025_79dc391a2c1067e9ac2b764e31a60377,211743,0.022630761667104204,0.15980747484474078,1.0924666503178002,0,,,
F0R-9f61bff4538465a7a96f,629e97867d19f55bea007bce15b4d0b4e137b84ab8d0394faa971fc986dc9c11,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,12,ICLR2025_eb08c521d8db3c4acc6b4bc4f6e14173,ICLR2025_283066055b0256ca8e3e0c8c96019357,78936,0.004016150449315872,0.0042317840578759425,0.5098177701483066,0,,,
F0R-9f61bff4538465a7a96f,6e0cd8a4f9a15a8592d11cccfe8f6968ec63930e12cc4d20e3a866e5d81752ae,SEED_ICLR2026_2456a42386e445ba884511aa17ca4a30,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_401aa72e0e3be680348a5b0ffdb1a5aa,ICLR2025_f49d76cf84df83a611883c621c96d2d9,252244,0.054486898391357313,0.18038505031051832,1.253850081137574,0,,,
F0R-9f61bff4538465a7a96f,d14f2b03bb2a116b15fea48a648835f8267e13781c601ea1f78aee57de009858,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_8428da31da191712130ce8cce265691a,ICLR2025_9902a53031ebbbab73898028073d4790,176898,0.005751084911141922,0.0689664949109452,0.0509563615634451,1,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_283dd122db4484cec1c2c8fa351d078a,ICLR2025_c3af3531df85264decc31382cb319781,30076,0.009051343751254416,0.04971786978045223,0.09652055465643705,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_33301bb40020a56ef56b8b5081e5c4d5,ICLR2025_fcc22e5b7d5d2155d994da22d045f0a6,29971,0.011810809216522368,0.01648171778939922,0.14478083198465552,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_4a32a646254d2e37fc74a38d65796552,ICLR2025_f12b4df26344f3be803c06b555252efe,163443,0.00858073098814039,0.06263399714360862,0.9652055465643696,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_5e5d6f9ac33ba9349ba7b2be9f21bad9,ICLR2025_186a213d720568b31f9b59c085a23e5a,85985,0.0012612720827306495,0.02365458206683524,0.5308630506104035,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,5,ICLR2025_73d6c3e4b214deebbbf8256e26d2cf45,ICLR2025_ef472869c217bf693f2d9bbde66a6b07,40607,0.0007254052271479933,0.07454411145023931,0.14478083198465544,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,6,ICLR2025_8428da31da191712130ce8cce265691a,ICLR2025_21b5788d81f886ff81671379b4ff9453,33395,0.004786013207740601,0.0689664949109452,0.09652055465643697,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,7,ICLR2025_8cb240de90aa20207db944c6c88a7cc0,ICLR2025_c16a99558b0b4f6b10966ca9bdb98ade,30165,8.101646723396305e-05,0.06263399714360862,0.09652055465643694,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,8,ICLR2025_9aa4e5caaf6d62767787500ee487c7fb,ICLR2025_09afabe33dc7db66530dea6483b22e5d,42582,0.0032319091283436324,0.13684681550099564,0.04826027732821847,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,9,ICLR2025_a0b1082fc7823c4c68abcab4fa850e9c,ICLR2025_1b126cc38b8638e07bef37e7b2bb72bf,171874,0.0011776749859563618,0.05689073405788814,0.04826027732821836,1,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,10,ICLR2025_d6c06b4cab132aaade78d4d4d930b9c8,ICLR2025_ec2e7a896f8250986b3907f57621ce94,16534,0.004300945931366144,0.03115873943712355,0.04826027732821847,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,11,ICLR2025_da535999561b932f56efdd559498282e,ICLR2025_520416e27d3b0cef3cd70a083e2991c7,39498,0.0038612111976632224,0.06571742275406373,0.1447808319846554,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,12,ICLR2025_e6f2b968c4ee8ba260cd7077e39590dd,ICLR2025_a4b6ad6b48850c0c331d1259fc66a69c,40492,0.02738532284316199,0.06571742275406384,0.09652055465643705,0,,,
F0R-9f61bff4538465a7a96f,24e2c873cff333bbca1e55186a50781eb2d1ef5555c13ef2b62f9ea2925873cf,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,13,ICLR2025_ea94957d81b1c1caf87ef5319fa6b467,ICLR2025_1ae4999aefb509d75d8608e07280922c,22321,0.0068592674514086,0.05072388283697793,0.04826027732821847,0,,,
F0R-9f61bff4538465a7a96f,877cd20b9caaa8a7cca026d2b89422841a0dcc0a267e2e0231efe00a1bd94fab,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_16ea5a6e34b9f0128c9fe8b44f5727df,ICLR2025_000eba875068854d5ff003b1fa534cd6,135608,0.008087744161540497,0.06954493730067557,0.7692748672419069,0,,,
F0R-9f61bff4538465a7a96f,877cd20b9caaa8a7cca026d2b89422841a0dcc0a267e2e0231efe00a1bd94fab,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_5e50b663324972bb8cc7b5c06a059438,ICLR2025_ad36c2cfc423e75c6d68d751a955b22e,21232,0.004358173859069767,0.04997979390082141,0.04807967920261913,0,,,
F0R-9f61bff4538465a7a96f,877cd20b9caaa8a7cca026d2b89422841a0dcc0a267e2e0231efe00a1bd94fab,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_7474c20fec5712d07ff0ba8b9b5cd02c,ICLR2025_62bf42cc047db5b290e7d5737c1f6a8d,70211,0.00885581249016413,0.26844730755554935,0.0,0,,,
F0R-9f61bff4538465a7a96f,877cd20b9caaa8a7cca026d2b89422841a0dcc0a267e2e0231efe00a1bd94fab,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_97b73904e88cc1dc0a3485595eda3753,ICLR2025_ab1b7c99395064743acbc6c694e4253a,266555,0.006440037485680922,0.11102933559817352,0.57695615043143,1,,,
F0R-9f61bff4538465a7a96f,497f40dcdf6abda829fad9ccf931ed68d960e261a807fd95bd3b881387417a2c,SEED_ICLR2026_2468f84a13ff8bb6767a67518fb596eb,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_9902a53031ebbbab73898028073d4790,ICLR2025_ad36c2cfc423e75c6d68d751a955b22e,284015,0.017065216748573954,0.23671012572869526,0.45910002583712994,1,,,
F0R-9f61bff4538465a7a96f,eb18ad236d0866524014397ce253c2d19a5e3d004567b5dd586d471a024839e8,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_9032e5c9ec394ce768a2fa9bdc56af6c,ICLR2025_00bd71667563acfea40499ad76229894,198548,0.011142634687005742,0.10529887970120755,0.12215359756690877,1,,,
F0R-9f61bff4538465a7a96f,eb18ad236d0866524014397ce253c2d19a5e3d004567b5dd586d471a024839e8,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_d083980ec9f874025550136b776a96a9,ICLR2025_e59bf9a9077c361ed57180fc79c5b8d8,7178,0.003057129001441561,0.0,0.040717865855636304,0,,,
F0R-9f61bff4538465a7a96f,fd160c2044aca1c41df686d4d71d1b28ff3014f3a0923ee01e93961615041dff,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_5e50b663324972bb8cc7b5c06a059438,ICLR2025_a9b0e4e205bdf232da9f74bfb9469539,194229,0.002979974574779519,0.10035831373230164,0.12064523312789166,1,,,
F0R-9f61bff4538465a7a96f,fd160c2044aca1c41df686d4d71d1b28ff3014f3a0923ee01e93961615041dff,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_a11ac2705602ba9de957cda3befcba36,ICLR2025_514b48017505dc778c6db2d845cbbe24,199782,0.011637019870680165,0.06219121462694338,0.2010753885464862,1,,,
F0R-9f61bff4538465a7a96f,fd160c2044aca1c41df686d4d71d1b28ff3014f3a0923ee01e93961615041dff,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_cdd0640218a27e9e2c0e52e324e25db0,ICLR2025_e19b6f65791e350347bcff8a3955cb5b,128674,0.006714046906465557,0.16749009432815104,0.5630110879301614,0,,,
F0R-9f61bff4538465a7a96f,9f88cc407876edcaad3b8c9cfaba9b923a54d656b1f673a7d18cc41c27cfb22e,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_16ea5a6e34b9f0128c9fe8b44f5727df,ICLR2025_6afae862e1abc2ea396c5e842be54a52,22137,0.000713534022578545,0.062191214626943436,0.0422628489605017,0,,,
F0R-9f61bff4538465a7a96f,9f88cc407876edcaad3b8c9cfaba9b923a54d656b1f673a7d18cc41c27cfb22e,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_5e50b663324972bb8cc7b5c06a059438,ICLR2025_bddd4e769412635c62edd8e74a413e28,251013,0.0022423916477758155,0.24876485850777352,0.25357709376301013,1,,,
F0R-9f61bff4538465a7a96f,9f88cc407876edcaad3b8c9cfaba9b923a54d656b1f673a7d18cc41c27cfb22e,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_652a359861242ca091d9c7555b3170ec,ICLR2025_c745bfa5b50544882938ff4f89ff26ac,56288,0.0032430308991014123,0.043107665074264334,0.2958399427235118,0,,,
F0R-9f61bff4538465a7a96f,9f88cc407876edcaad3b8c9cfaba9b923a54d656b1f673a7d18cc41c27cfb22e,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_d083980ec9f874025550136b776a96a9,ICLR2025_3e22bea3b170f4c2aebb9c48d98ae64d,167119,0.017168262135277598,0.019083549552679158,0.0422628489605017,1,,,
F0R-9f61bff4538465a7a96f,247e99c06d74a9f21358aff3512151e43e80b29ee958cb00a0cb8725c60b28ad,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_00bd71667563acfea40499ad76229894,ICLR2025_6afae862e1abc2ea396c5e842be54a52,263940,0.011649183268268769,0.16749009432815098,0.4532696686492911,1,,,
F0R-9f61bff4538465a7a96f,247e99c06d74a9f21358aff3512151e43e80b29ee958cb00a0cb8725c60b28ad,SEED_ICLR2026_247a729f6b08f91a9b27de6d8e38980b,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_e59bf9a9077c361ed57180fc79c5b8d8,ICLR2025_3e22bea3b170f4c2aebb9c48d98ae64d,159710,0.014111133133836037,0.019083549552679158,0.0,1,,,
F0R-9f61bff4538465a7a96f,3300a2fd76144944addb73cd1cd033e1f8a7028b2284538440c8d633d4706026,SEED_ICLR2026_249b8d8f41970822651435629e68a6e1,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_33301bb40020a56ef56b8b5081e5c4d5,ICLR2025_376b1b131609e764f687afca832e62b3,195913,0.008792899119097627,0.12651773350954582,0.07470565279056196,1,,,
